,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_simple
70,2013-04-15 00:00:00-04:00,26.96370461078535,27.06433882424184,26.045417113081253,26.064285278320312,7152500,0.0,0.0,2013-04-15
71,2013-04-16 00:00:00-04:00,26.20894157782014,26.749851266901707,25.8693026747785,26.699535369873047,6998000,0.0,0.0,2013-04-16
72,2013-04-17 00:00:00-04:00,26.504557416944962,26.686957654911012,26.05170231559714,26.567455291748047,5046200,0.0,0.0,2013-04-17
73,2013-04-18 00:00:00-04:00,26.64921506717321,26.819035705562808,26.34731250980556,26.617767333984375,5009000,0.0,0.0,2013-04-18
74,2013-04-19 00:00:00-04:00,26.737271614801195,26.78130132362189,26.542294215334966,26.66179656982422,6493200,0.0,0.0,2013-04-19
75,2013-04-22 00:00:00-04:00,27.045464760871564,28.19647057561854,26.969989717066177,27.800222396850586,8531300,0.0,0.0,2013-04-22
76,2013-04-23 00:00:00-04:00,28.0581043081938,29.133632934569032,27.92602235042329,28.391454696655273,9378100,0.0,0.0,2013-04-23
77,2013-04-24 00:00:00-04:00,28.391452518284442,28.517245877641873,27.636694761448638,27.875701904296875,5541300,0.0,0.0,2013-04-24
78,2013-04-25 00:00:00-04:00,28.146158764262324,28.17131791776285,27.523482911323494,27.825387954711914,5236900,0.0,0.0,2013-04-25
79,2013-04-26 00:00:00-04:00,28.271946312908266,29.127338161379228,28.146152970608107,28.831724166870117,10096800,0.0,0.0,2013-04-26
80,2013-04-29 00:00:00-04:00,28.825435290450997,28.88833076131629,28.334841500329723,28.448055267333984,6024700,0.0,0.0,2013-04-29
81,2013-04-30 00:00:00-04:00,28.334841838940807,29.077019920700955,28.309682690570664,28.96380615234375,6798600,0.0,0.0,2013-04-30
82,2013-05-01 00:00:00-04:00,28.768833004585794,28.98896958710345,28.649328231811523,28.649328231811523,6398100,0.0,0.0,2013-05-01
83,2013-05-02 00:00:00-04:00,28.73109118751646,28.73109118751646,27.586376282877502,27.668142318725586,9649400,0.0,0.0,2013-05-02
84,2013-05-03 00:00:00-04:00,27.869418505991796,28.15874160687685,27.567515826897495,28.102134704589844,4641200,0.0,0.0,2013-05-03
85,2013-05-06 00:00:00-04:00,28.271954103186857,28.271954103186857,27.768782994646898,28.0455265045166,4085700,0.0,0.0,2013-05-06
86,2013-05-07 00:00:00-04:00,27.988910855085926,28.303392999525094,27.93859256030765,28.24678611755371,3745600,0.0,0.0,2013-05-07
87,2013-05-08 00:00:00-04:00,28.3096862562391,28.334845407778097,27.290764611997236,27.353662490844727,6973200,0.0,0.0,2013-05-08
88,2013-05-09 00:00:00-04:00,27.259318997494795,27.957469911626262,27.202712101773084,27.825387954711914,5046900,0.0,0.0,2013-05-09
89,2013-05-10 00:00:00-04:00,27.806515619340423,28.3096866607666,27.80022703102019,28.3096866607666,4455800,0.0,0.0,2013-05-10
90,2013-05-13 00:00:00-04:00,28.17130391371959,28.17130391371959,27.781344426238352,28.014062881469727,3738400,0.0,0.0,2013-05-13
91,2013-05-14 00:00:00-04:00,27.731038826716954,28.63045805665132,27.731038826716954,28.52353286743164,5760300,0.0,0.0,2013-05-14
92,2013-05-15 00:00:00-04:00,28.75624788790177,29.51729409718039,28.605295403754013,28.95122528076172,6702500,0.0,0.0,2013-05-15
93,2013-05-16 00:00:00-04:00,28.970094666836637,29.49842474098074,28.93864453440363,29.064437866210938,4605300,0.0,0.0,2013-05-16
94,2013-05-17 00:00:00-04:00,28.951230109402665,29.775174324209814,28.83801632723653,29.668249130249023,5244800,0.0,0.0,2013-05-17
95,2013-05-20 00:00:00-04:00,29.63679588945755,29.649375462841974,28.97638388227916,29.09588623046875,3537800,0.0,0.0,2013-05-20
96,2013-05-21 00:00:00-04:00,29.051869877603206,29.536172838627973,29.039290299475514,29.272008895874023,4708800,0.0,0.0,2013-05-21
97,2013-05-22 00:00:00-04:00,29.22167537590087,30.190280793871487,28.838006840256146,29.410364151000977,5203500,0.0,0.0,2013-05-22
98,2013-05-23 00:00:00-04:00,29.007826173198456,29.529867573811448,28.944930717386022,29.30344009399414,3306200,0.0,0.0,2013-05-23
99,2013-05-24 00:00:00-04:00,29.089612794783804,29.234274365089366,28.49838693362504,28.580150604248047,4511700,0.0,0.0,2013-05-24
100,2013-05-28 00:00:00-04:00,28.86317103519487,28.957516638911738,28.114704389930626,28.548688888549805,6181800,0.0,0.0,2013-05-28
101,2013-05-29 00:00:00-04:00,28.234210015959214,28.41661025799859,27.54235017283497,27.598957061767578,6908400,0.0,0.0,2013-05-29
102,2013-05-30 00:00:00-04:00,27.718460237313643,28.378872361280383,27.718460237313643,28.020362854003906,4852200,0.0,0.0,2013-05-30
103,2013-05-31 00:00:00-04:00,27.844251562185903,28.10841543277199,26.844198167679846,26.850486755371094,9308800,0.0,0.0,2013-05-31
104,2013-06-03 00:00:00-04:00,26.969993742711605,27.41026929602563,26.888227700121163,27.271896362304688,7176800,0.0,0.0,2013-06-03
105,2013-06-04 00:00:00-04:00,27.309625209104894,27.970039557819245,27.284468463845023,27.441709518432617,4528400,0.0,0.0,2013-06-04
106,2013-06-05 00:00:00-04:00,27.35366166047422,27.611536957648784,26.85048824220404,27.070627212524414,4801300,0.0,0.0,2013-06-05
107,2013-06-06 00:00:00-04:00,27.183836072301972,27.403972603476017,26.825326636213816,27.35994529724121,4261300,0.0,0.0,2013-06-06
108,2013-06-07 00:00:00-04:00,27.498315914831686,27.8442457490341,27.3599430214275,27.67442512512207,5463200,0.0,0.0,2013-06-07
109,2013-06-10 00:00:00-04:00,27.881984994096555,27.881984994096555,27.183834326762735,27.624107360839844,4702700,0.0,0.0,2013-06-10
110,2013-06-11 00:00:00-04:00,27.240448054085267,27.705880349836224,27.076915972317543,27.41655731201172,3574800,0.0,0.0,2013-06-11
111,2013-06-12 00:00:00-04:00,27.617821509448834,27.674428390765918,26.869354878085936,26.900802612304688,3742600,0.0,0.0,2013-06-12
112,2013-06-13 00:00:00-04:00,26.68066451077114,27.171258297338632,25.221467523629087,27.13981056213379,6096500,0.0,0.0,2013-06-13
113,2013-06-14 00:00:00-04:00,27.032885950410023,27.359947681880552,26.73098336735456,27.177547454833984,4078500,0.0,0.0,2013-06-14
114,2013-06-17 00:00:00-04:00,27.29705209485085,27.359947566314407,26.84419702252626,27.051753997802734,3457700,0.0,0.0,2013-06-17
115,2013-06-18 00:00:00-04:00,27.026597570319506,27.397686614709322,26.812749605767603,27.385107040405273,3644900,0.0,0.0,2013-06-18
116,2013-06-19 00:00:00-04:00,27.39768897467656,27.567509643446446,27.051756649788643,27.070627212524414,3663300,0.0,0.0,2013-06-19
117,2013-06-20 00:00:00-04:00,26.82533075078934,26.907094389590508,25.730931715340805,25.82527732849121,7474900,0.0,0.0,2013-06-20
118,2013-06-21 00:00:00-04:00,26.202648644779252,26.863060579170867,25.913325686749864,26.806453704833984,9825700,0.0,0.0,2013-06-21
119,2013-06-24 00:00:00-04:00,26.460538181233,26.668097632477156,25.98881477310647,26.34732437133789,6042400,0.0,0.0,2013-06-24
120,2013-06-25 00:00:00-04:00,26.510843502661423,26.90080065710951,26.17120223944463,26.812746047973633,4686900,0.0,0.0,2013-06-25
121,2013-06-26 00:00:00-04:00,27.108354194387374,27.429127257920797,27.06432689536245,27.284465789794922,4733700,0.0,0.0,2013-06-26
122,2013-06-27 00:00:00-04:00,27.39768066640197,27.66184447150903,26.88193022845281,27.127225875854492,5163900,0.0,0.0,2013-06-27
123,2013-06-28 00:00:00-04:00,26.74985140209104,27.026597234726804,25.988805160959572,26.001384735107422,10753100,0.0,0.0,2013-06-28
124,2013-07-01 00:00:00-04:00,26.039117897198807,26.372468143354137,25.831558567043878,26.171199798583984,4588200,0.0,0.0,2013-07-01
125,2013-07-02 00:00:00-04:00,26.152341938889485,26.77501537592464,26.152341938889485,26.548587799072266,4365900,0.0,0.0,2013-07-02
126,2013-07-03 00:00:00-04:00,26.341024504766846,26.611479334920034,26.17120386262589,26.561161041259766,2417500,0.0,0.0,2013-07-03
127,2013-07-05 00:00:00-04:00,26.699535503371365,26.938542613550723,26.611480883649612,26.869356155395508,2743700,0.0,0.0,2013-07-05
128,2013-07-08 00:00:00-04:00,26.982570295426353,27.479450284893765,26.932251998143922,27.473161697387695,3978300,0.0,0.0,2013-07-08
129,2013-07-09 00:00:00-04:00,27.674432493330883,27.81909401162898,27.20270921219456,27.246736526489258,3805700,0.0,0.0,2013-07-09
130,2013-07-10 00:00:00-04:00,27.271898408195938,27.74991032525077,27.271898408195938,27.617828369140625,3080100,0.0,0.0,2013-07-10
131,2013-07-11 00:00:00-04:00,27.89076299662399,27.998671171019083,27.503569628667158,27.789203643798828,4061400,0.4,0.0,2013-07-11
132,2013-07-12 00:00:00-04:00,27.884425043621533,28.633426405618973,27.801907287776608,28.595340728759766,5693900,0.0,0.0,2013-07-12
133,2013-07-15 00:00:00-04:00,28.531866727920672,28.544561953409545,28.271620658815486,28.322399139404297,3265800,0.0,0.0,2013-07-15
134,2013-07-16 00:00:00-04:00,28.27161711063471,28.41760855338432,27.73842981385222,27.808252334594727,3714500,0.0,0.0,2013-07-16
135,2013-07-17 00:00:00-04:00,27.909804555257647,28.024059119685027,27.763813149903942,27.90345573425293,3645400,0.0,0.0,2013-07-17
136,2013-07-18 00:00:00-04:00,27.903458393920154,28.284307785434667,27.808247862066015,28.131967544555664,3043700,0.0,0.0,2013-07-18
137,2013-07-19 00:00:00-04:00,28.239880951279062,28.506473395498084,28.005022935524476,28.258922576904297,4317900,0.0,0.0,2013-07-19
138,2013-07-22 00:00:00-04:00,28.119268541878878,28.62706524092226,27.801895302306054,28.5445499420166,3810500,0.0,0.0,2013-07-22
139,2013-07-23 00:00:00-04:00,28.512822909438597,28.620731116282766,28.07484852268294,28.125629425048828,3535100,0.0,0.0,2013-07-23
140,2013-07-24 00:00:00-04:00,28.106575758096067,28.16370304302577,27.541651730105606,27.70033836364746,3088100,0.0,0.0,2013-07-24
141,2013-07-25 00:00:00-04:00,27.554358636952156,28.20180066694219,27.516272957058543,28.081199645996094,4088500,0.0,0.0,2013-07-25
142,2013-07-26 00:00:00-04:00,28.569938525858415,28.63976102736354,28.036751375978728,28.430295944213867,4491100,0.0,0.0,2013-07-26
143,2013-07-29 00:00:00-04:00,28.385878186928583,28.849243068789118,28.22719148404346,28.60169219970703,4326200,0.0,0.0,2013-07-29
144,2013-07-30 00:00:00-04:00,28.614371368975362,28.709581884457,28.05579381029395,28.373167037963867,3619700,0.0,0.0,2013-07-30
145,2013-07-31 00:00:00-04:00,28.462039138117547,29.141217842136864,28.442997513953006,28.868276596069336,6020600,0.0,0.0,2013-07-31
146,2013-08-01 00:00:00-04:00,28.652463704688493,29.134872519891598,28.588990007545824,28.722286224365234,3652400,0.0,0.0,2013-08-01
147,2013-08-02 00:00:00-04:00,28.633410304671845,28.830180137714688,28.442986870186854,28.766706466674805,3190700,0.0,0.0,2013-08-02
148,2013-08-05 00:00:00-04:00,28.595338204709677,28.798456953963168,28.233532781266494,28.37952423095703,2953500,0.0,0.0,2013-08-05
149,2013-08-06 00:00:00-04:00,28.19544527078556,28.55725309202281,28.19544527078556,28.487430572509766,4980600,0.0,0.0,2013-08-06
150,2013-08-07 00:00:00-04:00,28.373169044423058,28.47472838760476,28.068491014877957,28.290651321411133,3299400,0.0,0.0,2013-08-07
151,2013-08-08 00:00:00-04:00,28.474742353125546,28.67786113910915,28.316055650240422,28.60169219970703,2892400,0.0,0.0,2013-08-08
152,2013-08-09 00:00:00-04:00,28.500127653015753,28.563601354145035,28.22718637970016,28.37952423095703,3290800,0.0,0.0,2013-08-09
153,2013-08-12 00:00:00-04:00,28.37952927777049,28.690556279894373,28.1764104923958,28.58899688720703,3826400,0.0,0.0,2013-08-12
154,2013-08-13 00:00:00-04:00,28.63977176806778,28.677857443544404,28.360484078672393,28.5191707611084,2791800,0.0,0.0,2013-08-13
155,2013-08-14 00:00:00-04:00,28.468380313766936,28.70958466816584,28.214483159832227,28.297000885009766,2990500,0.0,0.0,2013-08-14
156,2013-08-15 00:00:00-04:00,28.309696025655718,28.32239124760717,27.37662021520081,27.427398681640625,4363100,0.0,0.0,2013-08-15
157,2013-08-16 00:00:00-04:00,27.256017954992487,27.382967758439833,26.925949434575834,27.294103622436523,6093300,0.0,0.0,2013-08-16
158,2013-08-19 00:00:00-04:00,27.300455786167205,27.80825510715389,27.262372532049834,27.52896499633789,3326900,0.0,0.0,2013-08-19
159,2013-08-20 00:00:00-04:00,27.478177439081506,27.59877840622121,27.198887420534675,27.27505874633789,2803000,0.0,0.0,2013-08-20
160,2013-08-21 00:00:00-04:00,27.179863825996836,27.217949514157638,26.818058263255214,26.856143951416016,4118800,0.0,0.0,2013-08-21
161,2013-08-22 00:00:00-04:00,26.913256277748456,27.357576951892423,26.84343376570695,27.243322372436523,4077700,0.0,0.0,2013-08-22
162,2013-08-23 00:00:00-04:00,27.300446601133903,27.61147345952723,27.19888725537878,27.567041397094727,2738100,0.0,0.0,2013-08-23
163,2013-08-26 00:00:00-04:00,27.5670586468984,27.763831061774805,27.41471832225742,27.579753875732422,3493400,0.0,0.0,2013-08-26
164,2013-08-27 00:00:00-04:00,27.30679490513854,27.35122696672961,27.040200114226362,27.05924415588379,4473000,0.0,0.0,2013-08-27
165,2013-08-28 00:00:00-04:00,26.995783675592918,27.173514446179023,26.881529044990117,27.014827728271484,3009700,0.0,0.0,2013-08-28
166,2013-08-29 00:00:00-04:00,26.862469236575286,27.351224287567295,26.824383578356834,27.052892684936523,2788900,0.0,0.0,2013-08-29
167,2013-08-30 00:00:00-04:00,27.141765108073475,27.313146990471807,26.849782236446504,27.046554565429688,3170700,0.0,0.0,2013-08-30
168,2013-09-03 00:00:00-04:00,27.29409564759972,27.471823867677397,26.856121496108848,27.033849716186523,2925600,0.0,0.0,2013-09-03
169,2013-09-04 00:00:00-04:00,27.04020578927842,27.382969554660445,27.0338593883045,27.376623153686523,3190700,0.0,0.0,2013-09-04
170,2013-09-05 00:00:00-04:00,27.313150237995114,27.71304134447146,27.294108611475565,27.617828369140625,3355500,0.0,0.0,2013-09-05
171,2013-09-06 00:00:00-04:00,27.630513024215627,28.15100493515198,27.224275671422923,27.85902214050293,3992200,0.0,0.0,2013-09-06
172,2013-09-09 00:00:00-04:00,27.85268349968741,28.20814007171204,27.6114790962662,28.201793670654297,3287500,0.0,0.0,2013-09-09
173,2013-09-10 00:00:00-04:00,28.297002820345654,28.442994238650304,27.992322340600506,28.4239501953125,4282300,0.0,0.0,2013-09-10
174,2013-09-11 00:00:00-04:00,28.44300001718278,28.54455939060883,28.17640514858536,28.531864166259766,3441700,0.0,0.0,2013-09-11
175,2013-09-12 00:00:00-04:00,28.46203115429295,28.531853651798826,28.246217262622785,28.373167037963867,2597900,0.0,0.0,2013-09-12
176,2013-09-13 00:00:00-04:00,28.37952173234453,28.493776321411136,28.201793447737042,28.493776321411133,2273500,0.0,0.0,2013-09-13
177,2013-09-16 00:00:00-04:00,28.766710316722552,29.166601277616945,28.684192596234514,29.084083557128906,3531700,0.0,0.0,2013-09-16
178,2013-09-17 00:00:00-04:00,29.147557737553676,30.277408139344995,29.10947449772449,30.213932037353516,7293800,0.0,0.0,2013-09-17
179,2013-09-18 00:00:00-04:00,29.953694171032403,30.734432276369073,29.75692425507338,30.41705894470215,6689400,0.0,0.0,2013-09-18
180,2013-09-19 00:00:00-04:00,30.601129682248864,30.61382490343437,30.029859257096195,30.086986541748047,5326500,0.0,0.0,2013-09-19
181,2013-09-20 00:00:00-04:00,30.112374301231544,30.467833227241055,30.042554217366416,30.366273880004883,10495300,0.0,0.0,2013-09-20
182,2013-09-23 00:00:00-04:00,30.188557469571588,30.188557469571588,29.788666323618656,29.89657211303711,3179500,0.0,0.0,2013-09-23
183,2013-09-24 00:00:00-04:00,29.80134903743015,29.80134903743015,29.160253708330313,29.185644149780273,7162700,0.0,0.0,2013-09-24
184,2013-09-25 00:00:00-04:00,29.255479692138287,29.299911773796044,28.576300819521894,28.773073196411133,4571900,0.0,0.0,2013-09-25
185,2013-09-26 00:00:00-04:00,28.773060421034458,28.957135068443634,28.442991945723932,28.5635929107666,5033900,0.0,0.0,2013-09-26
186,2013-09-27 00:00:00-04:00,28.481078421779966,28.50012246574576,27.94154479628141,28.138317108154297,6617300,0.0,0.0,2013-09-27
187,2013-09-30 00:00:00-04:00,28.258915724276566,28.531856925094917,27.94788886007687,28.3922119140625,5818400,0.0,0.0,2013-09-30
188,2013-10-01 00:00:00-04:00,28.44299805106468,29.13487199138098,28.44299805106468,29.071395874023438,4159700,0.0,0.0,2013-10-01
189,2013-10-02 00:00:00-04:00,28.779409205654204,29.17930021752604,28.63976418723668,29.16660499572754,4056800,0.0,0.0,2013-10-02
190,2013-10-03 00:00:00-04:00,28.94444302541938,29.414156559143567,28.627069736011862,29.204689025878906,7020800,0.0,0.0,2013-10-03
191,2013-10-04 00:00:00-04:00,29.312603948789786,29.756927140480954,29.19834934460158,29.706146240234375,4141400,0.0,0.0,2013-10-04
192,2013-10-07 00:00:00-04:00,29.274517624411704,29.820400183123915,29.255475997924805,29.255475997924805,4703700,0.0,0.0,2013-10-07
193,2013-10-08 00:00:00-04:00,29.382424494755384,29.40146612038062,28.176404830250892,28.258922576904297,7091500,0.0,0.0,2013-10-08
194,2013-10-09 00:00:00-04:00,28.385863975421568,28.760364503589813,28.131964409374525,28.442991256713867,5113000,0.0,0.0,2013-10-09
195,2013-10-10 00:00:00-04:00,28.88491751948518,29.25638771057129,28.50704376514872,29.25638771057129,3967500,0.4,0.0,2013-10-10
196,2013-10-11 00:00:00-04:00,29.269193871969758,29.269193871969758,28.79524962183766,29.237171173095703,2985700,0.0,0.0,2013-10-11
197,2013-10-14 00:00:00-04:00,28.955364490361692,29.74954058626429,28.865699959554593,29.672685623168945,3377300,0.0,0.0,2013-10-14
198,2013-10-15 00:00:00-04:00,29.49336338504071,29.704717653928334,29.30122469534577,29.5125789642334,3533300,0.0,0.0,2013-10-15
